N,benchmark,correct,kernel_name,local_size,max_abs_err,optimized_best_ms,optimized_file,optimized_median_ms,original_best_ms,original_file,original_median_ms,speedup_best,speedup_median
65536,reverse,True,test,256,0.0,0.00464,kernels_opt/reverse.cl,0.004672,0.00464,kernels/reverse.cl,0.004672,1.0,1.0
