N,benchmark,correct,kernel_name,local_size,max_abs_err,optimized_best_ms,optimized_file,optimized_median_ms,original_best_ms,original_file,original_median_ms,speedup_best,speedup_median
65536,mvt,True,mvt_kernel1,256,0.0,0.045472,kernels_opt/mvt.cl,0.046256,0.048576,kernels/mvt.cl,0.049375999999999996,1.0682617874736102,1.067450709097198
262144,mvt,True,mvt_kernel1,256,0.0,0.083648,kernels_opt/mvt.cl,0.08588799999999999,0.0936,kernels/mvt.cl,0.094592,1.118974751338944,1.1013412816691506
